OrderID,OrderDate,CustomerID,City,Region,Channel,Category,Product,Quantity,UnitPrice,Revenue,ReturnFlag,DeliveryDays,Rating
1205,2024-06-01,2058,Mumbai,NE,Mobile App,Electronics,Product82,2,4726,9452,No,5,3
1206,2024-09-24,2029,Bengaluru,South,Social,Home,Product12,1,1758,1758,Yes,1,4
1207,2024-06-07,1110,Delhi,North,Mobile App,Books,Product17,3,3490,10470,Yes,4,1
1208,2024-10-14,1888,Kolkata,North,Social,Sports,Product34,4,1759,7036,No,2,1
1209,2024-07-24,1573,Pune,South,Social,Sports,Product94,5,1806,9030,No,3,1
1210,2024-04-21,2211,Kolkata,NE,Mobile App,Beauty,Product27,5,4804,24020,No,7,3
1211,2024-07-25,1298,Delhi,South,Mobile App,Sports,Product58,5,2862,14310,No,2,1
1212,2024-01-19,2441,Hyderabad,South,Website,Sports,Product33,4,1933,7732,No,2,5
1213,2024-10-23,1628,Delhi,East,Mobile App,Books,Product14,4,1227,4908,No,5,4
1214,2024-06-07,2829,Pune,East,Other,Books,Product87,1,4546,4546,No,3,2
1215,2024-03-27,1648,Delhi,South,Website,Sports,Product65,1,3780,3780,No,4,3
1216,2024-01-23,1932,Delhi,East,Other,Electronics,Product1,2,3655,7310,No,1,5
1217,2024-07-13,2133,Hyderabad,North,Mobile App,Beauty,Product39,4,1867,7468,No,7,4
1218,2024-05-27,2869,Delhi,West,Mobile App,Beauty,Product57,2,2499,4998,No,4,3
1219,2024-01-24,2291,Mumbai,South,Website,Sports,Product54,4,1777,7108,No,4,5
1220,2024-12-14,2193,Mumbai,West,Mobile App,Beauty,Product78,2,861,1722,No,3,1
1221,2024-01-14,1116,Hyderabad,East,Mobile App,Books,Product52,2,2471,4942,No,5,4
1222,2024-03-28,1741,Pune,North,Other,Sports,Product66,5,3605,18025,No,7,2
1223,2024-12-25,1674,Pune,NE,Social,Sports,Product78,2,1150,2300,No,5,3
1224,2024-01-28,1399,Pune,South,Website,Electronics,Product60,4,4272,17088,No,3,1
1225,2024-08-20,2030,Delhi,East,Social,Sports,Product42,5,502,2510,No,3,2
1226,2024-01-26,2556,Mumbai,West,Other,Home,Product59,3,3272,9816,No,6,1
1227,2024-11-25,2323,Hyderabad,North,Website,Books,Product34,3,3163,9489,No,1,5
1228,2024-07-05,2133,Hyderabad,East,Social,Electronics,Product93,5,2127,10635,No,4,5
1229,2024-01-08,1091,Kolkata,West,Other,Home,Product59,3,3764,11292,No,3,4
1230,2024-11-04,2422,Pune,East,Website,Fashion,Product9,1,3460,3460,No,6,5
1231,2024-08-16,2756,Hyderabad,North,Mobile App,Home,Product15,1,1512,1512,Yes,7,1
1232,2024-07-22,2631,Mumbai,West,Mobile App,Beauty,Product44,5,4494,22470,Yes,7,5
1233,2024-05-28,2093,Pune,South,Other,Beauty,Product65,3,1210,3630,No,2,4
1234,2024-07-05,2703,Kolkata,East,Website,Fashion,Product97,3,2830,8490,No,2,5
1235,2024-02-19,2966,Kolkata,East,Social,Books,Product94,5,2118,10590,No,3,2
1236,2024-06-05,1407,Kolkata,North,Website,Sports,Product48,5,2832,14160,No,1,5
1237,2024-10-23,2250,Mumbai,West,Other,Beauty,Product43,4,2035,8140,No,2,3
1238,2024-09-03,1226,Mumbai,South,Social,Books,Product52,2,305,610,No,7,1
1239,2024-05-06,2910,Pune,North,Social,Fashion,Product13,2,1884,3768,No,2,1
1240,2024-08-23,2003,Hyderabad,NE,Mobile App,Electronics,Product30,1,466,466,No,4,1
1241,2024-05-15,2517,Bengaluru,NE,Website,Fashion,Product86,1,4935,4935,No,5,1
1242,2024-08-07,2831,Hyderabad,North,Other,Home,Product54,4,5000,20000,Yes,1,1
1243,2024-09-19,2081,Hyderabad,North,Mobile App,Beauty,Product57,4,2300,9200,No,6,3
1244,2024-03-10,2995,Mumbai,West,Social,Home,Product23,2,1777,3554,No,2,5
1245,2024-12-13,2800,Mumbai,North,Mobile App,Sports,Product9,3,2393,7179,No,3,5
1246,2024-09-22,1409,Kolkata,NE,Other,Beauty,Product27,1,4695,4695,No,4,4
1247,2024-09-19,2088,Kolkata,South,Social,Beauty,Product66,1,542,542,No,7,3
1248,2024-07-06,2783,Hyderabad,East,Website,Home,Product21,4,1301,5204,No,4,4
1249,2024-08-10,2574,Hyderabad,South,Mobile App,Beauty,Product88,1,996,996,No,4,1
1250,2024-07-08,1234,Pune,North,Website,Home,Product54,2,2763,5526,No,1,3
1251,2024-06-15,2424,Kolkata,East,Social,Home,Product98,1,2063,2063,No,1,1
1252,2024-02-04,1098,Hyderabad,East,Website,Beauty,Product47,4,2845,11380,No,6,3
1253,2024-02-07,1614,Hyderabad,West,Social,Beauty,Product19,1,2752,2752,Yes,2,5
1254,2024-11-20,1074,Bengaluru,North,Mobile App,Beauty,Product52,2,2440,4880,No,6,5
1255,2024-07-20,1444,Delhi,NE,Mobile App,Home,Product62,4,3245,12980,No,1,5
1256,2024-07-11,2000,Bengaluru,South,Other,Beauty,Product70,5,2262,11310,No,6,1
1257,2024-02-04,1854,Hyderabad,West,Social,Home,Product40,3,3980,11940,Yes,2,3
1258,2024-04-07,2695,Hyderabad,North,Other,Fashion,Product55,2,4293,8586,No,6,2
1259,2024-10-09,2234,Kolkata,NE,Website,Books,Product12,3,595,1785,No,3,3
1260,2024-01-22,2164,Mumbai,North,Website,Fashion,Product69,1,4980,4980,No,5,1
1261,2024-11-07,1675,Hyderabad,East,Mobile App,Books,Product28,3,651,1953,No,1,2
1262,2024-07-06,2823,Delhi,NE,Other,Beauty,Product97,2,1738,3476,No,2,1
1263,2024-11-14,2263,Pune,North,Website,Books,Product15,4,4479,17916,No,4,5
1264,2024-06-05,2550,Hyderabad,South,Mobile App,Home,Product2,5,2333,11665,No,6,5
1265,2024-06-18,1709,Mumbai,South,Mobile App,Fashion,Product74,3,2734,8202,No,7,3
1266,2024-03-24,1243,Hyderabad,South,Other,Home,Product43,3,4421,13263,Yes,2,1
1267,2024-08-05,2968,Pune,West,Other,Books,Product91,5,4357,21785,No,5,4
1268,2024-05-09,1945,Hyderabad,East,Website,Electronics,Product11,1,4644,4644,No,3,2
1269,2024-10-15,1432,Kolkata,South,Other,Electronics,Product1,4,2697,10788,No,3,3
1270,2024-08-15,2304,Kolkata,South,Website,Beauty,Product78,1,2137,2137,No,3,2
1271,2024-08-28,2277,Delhi,East,Website,Sports,Product68,5,2378,11890,Yes,4,4
1272,2024-07-20,2632,Kolkata,West,Social,Electronics,Product28,1,246,246,No,7,5
1273,2024-12-16,2816,Hyderabad,East,Website,Electronics,Product32,2,3957,7914,No,7,4
1274,2024-08-20,2049,Bengaluru,NE,Mobile App,Sports,Product33,3,2149,6447,No,6,4
1275,2024-12-01,1791,Hyderabad,East,Social,Home,Product70,4,1790,7160,No,2,2
1276,2024-04-27,2763,Delhi,South,Website,Beauty,Product40,3,1088,3264,No,3,1
1277,2024-02-08,1948,Hyderabad,West,Social,Sports,Product21,2,3913,7826,No,1,2
1278,2024-11-05,1509,Delhi,NE,Mobile App,Beauty,Product17,1,918,918,No,2,4
1279,2024-07-13,2239,Delhi,NE,Other,Books,Product63,3,2022,6066,No,1,2
1280,2024-06-05,2489,Bengaluru,North,Social,Home,Product95,5,1566,7830,No,2,3
1281,2024-05-26,2277,Kolkata,North,Mobile App,Electronics,Product45,1,4332,4332,No,4,4
1282,2024-01-12,1416,Mumbai,NE,Social,Beauty,Product31,2,2023,4046,No,6,3
1283,2024-12-10,1493,Kolkata,West,Website,Fashion,Product41,3,569,1707,No,4,2
1284,2024-07-10,2638,Hyderabad,South,Other,Fashion,Product3,3,1304,3912,No,6,4
1285,2024-08-28,2184,Mumbai,NE,Website,Home,Product33,5,425,2125,No,3,3
1286,2024-12-23,2516,Mumbai,NE,Social,Sports,Product3,2,4972,9944,No,3,3
1287,2024-08-15,2003,Bengaluru,North,Website,Sports,Product7,3,498,1494,No,7,5
1288,2024-02-16,1879,Kolkata,NE,Social,Sports,Product81,1,3849,3849,No,7,1
1289,2024-02-09,1528,Hyderabad,South,Social,Beauty,Product32,4,1240,4960,No,1,1
1290,2024-10-24,1323,Bengaluru,East,Website,Books,Product95,4,1238,4952,No,5,3
1291,2024-02-03,1028,Bengaluru,NE,Mobile App,Electronics,Product74,1,2387,2387,No,4,5
1292,2024-02-04,2452,Delhi,NE,Social,Home,Product24,1,3268,3268,No,7,3
1293,2024-04-19,2339,Pune,North,Website,Beauty,Product47,4,765,3060,No,3,5
1294,2024-02-08,1837,Hyderabad,South,Social,Electronics,Product61,1,2883,2883,No,3,3
1295,2024-07-10,1337,Bengaluru,West,Mobile App,Electronics,Product60,1,220,220,No,4,1
1296,2024-09-09,1854,Hyderabad,North,Other,Sports,Product73,4,2039,8156,No,5,4
1297,2024-10-13,1320,Pune,East,Mobile App,Sports,Product66,5,1237,6185,No,5,5
1298,2024-09-18,2669,Hyderabad,North,Website,Electronics,Product38,5,2777,13885,No,5,5
1299,2024-11-24,2329,Hyderabad,South,Mobile App,Beauty,Product99,4,4752,19008,No,2,2
1300,2024-05-15,1429,Mumbai,East,Social,Beauty,Product69,4,3540,14160,No,5,1
1301,2024-08-26,2955,Delhi,West,Social,Sports,Product34,3,755,2265,No,2,5
1302,2024-09-26,1392,Mumbai,North,Other,Electronics,Product27,3,3910,11730,No,4,4
1303,2024-01-03,1817,Hyderabad,South,Social,Fashion,Product98,5,257,1285,No,5,2
1304,2024-06-24,2721,Delhi,East,Social,Electronics,Product74,2,2053,4106,No,7,2
1305,2024-12-15,1841,Pune,NE,Other,Electronics,Product74,1,4790,4790,No,6,2
1306,2024-09-28,1135,Bengaluru,NE,Other,Sports,Product57,2,4036,8072,Yes,6,3
1307,2024-09-04,1215,Kolkata,West,Mobile App,Beauty,Product30,2,3960,7920,Yes,5,1
1308,2024-05-19,1813,Hyderabad,East,Social,Home,Product61,1,1191,1191,No,5,1
1309,2024-01-03,1531,Pune,West,Website,Electronics,Product17,3,3138,9414,No,2,3
1310,2024-08-14,1200,Delhi,NE,Website,Fashion,Product55,5,4152,20760,No,2,4
1311,2024-01-23,1077,Delhi,East,Social,Beauty,Product86,5,1479,7395,No,3,3
1312,2024-10-05,2575,Kolkata,North,Website,Electronics,Product92,3,4950,14850,No,3,1
1313,2024-09-25,1263,Bengaluru,North,Social,Home,Product99,1,1856,1856,No,3,4
1314,2024-01-09,2946,Hyderabad,South,Social,Home,Product44,5,4561,22805,Yes,4,5
1315,2024-10-25,1112,Kolkata,East,Website,Home,Product99,1,3265,3265,Yes,7,3
1316,2024-04-25,2248,Delhi,West,Social,Sports,Product97,3,4530,13590,No,2,3
1317,2024-04-11,2312,Bengaluru,South,Social,Home,Product5,2,4620,9240,No,7,1
1318,2024-05-22,1576,Bengaluru,West,Other,Electronics,Product66,2,1451,2902,No,4,5
1319,2024-06-11,1223,Kolkata,East,Other,Sports,Product78,4,3677,14708,No,1,5
1320,2024-11-17,2657,Hyderabad,South,Website,Electronics,Product8,5,627,3135,No,4,1
1321,2024-05-05,1786,Pune,North,Other,Beauty,Product90,1,2609,2609,No,3,2
1322,2024-02-06,2462,Delhi,North,Social,Beauty,Product48,2,1102,2204,No,4,4
1323,2024-05-18,2399,Kolkata,NE,Website,Home,Product29,4,3201,12804,Yes,7,1
1324,2024-05-12,1051,Hyderabad,NE,Social,Beauty,Product89,2,2319,4638,No,3,2
1325,2024-07-28,2144,Kolkata,South,Other,Electronics,Product85,4,760,3040,No,5,5
1326,2024-10-19,1777,Delhi,East,Website,Sports,Product58,2,556,1112,No,7,1
1327,2024-11-28,2636,Delhi,South,Website,Beauty,Product89,2,1891,3782,No,5,3
1328,2024-02-14,1026,Mumbai,NE,Social,Fashion,Product3,4,3785,15140,No,5,3
1329,2024-01-03,1431,Kolkata,East,Mobile App,Beauty,Product62,1,4745,4745,No,5,5
1330,2024-08-18,2641,Mumbai,North,Website,Books,Product18,3,4960,14880,No,3,3
1331,2024-07-06,1640,Delhi,West,Social,Books,Product24,2,2441,4882,No,5,2
1332,2024-06-23,2273,Kolkata,West,Mobile App,Books,Product93,3,4516,13548,No,3,5
1333,2024-06-23,1746,Bengaluru,West,Mobile App,Sports,Product28,5,4545,22725,No,2,3
1334,2024-10-20,1745,Bengaluru,East,Other,Electronics,Product73,3,1003,3009,No,4,4
1335,2024-03-08,1652,Bengaluru,West,Other,Sports,Product40,3,1157,3471,No,4,1
1336,2024-02-27,1600,Hyderabad,South,Other,Electronics,Product42,5,3735,18675,No,5,5
1337,2024-02-20,2576,Hyderabad,East,Social,Beauty,Product63,1,4944,4944,No,1,5
1338,2024-11-22,1148,Bengaluru,South,Social,Books,Product94,2,4349,8698,No,5,1
1339,2024-12-09,1139,Bengaluru,West,Mobile App,Fashion,Product96,4,3376,13504,No,6,5
1340,2024-02-05,1024,Delhi,West,Mobile App,Home,Product57,2,4487,8974,Yes,7,5
1341,2024-12-01,1894,Hyderabad,South,Social,Beauty,Product10,4,4546,18184,No,1,2
1342,2024-07-16,2328,Pune,South,Mobile App,Beauty,Product12,4,1092,4368,Yes,6,1
1343,2024-01-05,1269,Mumbai,North,Website,Fashion,Product40,2,4257,8514,No,4,1
1344,2024-09-10,2670,Hyderabad,South,Other,Fashion,Product60,1,3010,3010,No,2,3
1345,2024-10-12,2611,Delhi,NE,Social,Beauty,Product29,5,3983,19915,No,1,1
1346,2024-12-24,2436,Mumbai,North,Social,Books,Product69,5,3877,19385,No,4,3
1347,2024-02-15,2668,Delhi,NE,Social,Sports,Product21,2,4419,8838,No,6,1
1348,2024-10-14,1341,Mumbai,West,Website,Fashion,Product16,2,2951,5902,No,1,2
1349,2024-04-11,1019,Bengaluru,North,Website,Home,Product71,3,2819,8457,No,5,4
1350,2024-01-12,2345,Mumbai,South,Website,Sports,Product7,1,3637,3637,Yes,5,1
1351,2024-10-26,1805,Delhi,West,Other,Beauty,Product84,1,673,673,No,7,3
1352,2024-02-23,2074,Kolkata,North,Mobile App,Home,Product38,1,2932,2932,No,3,4
1353,2024-05-17,1377,Delhi,NE,Mobile App,Fashion,Product79,5,810,4050,No,2,3
1354,2024-02-25,1559,Mumbai,South,Social,Electronics,Product53,1,1162,1162,No,4,2
1355,2024-04-03,2512,Hyderabad,South,Other,Home,Product85,3,938,2814,No,6,2
1356,2024-02-15,1441,Mumbai,South,Other,Electronics,Product68,1,4879,4879,No,1,4
1357,2024-05-25,2432,Kolkata,South,Other,Beauty,Product48,1,928,928,No,1,4
1358,2024-11-08,1026,Delhi,NE,Social,Electronics,Product58,1,1960,1960,No,3,3
1359,2024-03-27,1858,Hyderabad,South,Mobile App,Beauty,Product24,2,892,1784,No,1,2
1360,2024-08-06,2945,Hyderabad,North,Mobile App,Beauty,Product87,1,4587,4587,No,2,5
1361,2024-10-05,2526,Bengaluru,West,Social,Sports,Product27,4,4824,19296,No,4,3
1362,2024-06-16,1632,Kolkata,NE,Social,Home,Product98,1,2271,2271,No,2,1
1363,2024-09-07,2091,Pune,South,Website,Beauty,Product2,3,1589,4767,No,3,5
1364,2024-12-12,2428,Bengaluru,NE,Social,Beauty,Product16,5,3560,17800,No,2,2
1365,2024-02-12,1699,Delhi,East,Other,Home,Product74,1,1137,1137,No,7,3
1366,2024-01-16,2165,Bengaluru,West,Other,Books,Product14,2,2974,5948,No,4,4
1367,2024-04-17,1883,Pune,West,Website,Fashion,Product28,3,312,936,No,4,5
1368,2024-07-15,1091,Delhi,South,Mobile App,Beauty,Product59,1,4230,4230,No,2,4
1369,2024-02-13,2518,Bengaluru,North,Social,Beauty,Product30,2,2861,5722,No,7,5
1370,2024-08-25,2659,Delhi,North,Mobile App,Home,Product55,3,4885,14655,No,5,3
1371,2024-01-13,1952,Bengaluru,East,Social,Books,Product98,2,1568,3136,No,4,4
1372,2024-12-04,2119,Delhi,North,Mobile App,Sports,Product69,1,841,841,No,3,3
1373,2024-06-02,2229,Kolkata,North,Other,Fashion,Product24,3,792,2376,No,4,1
1374,2024-09-18,1144,Pune,NE,Website,Fashion,Product24,3,4787,14361,Yes,1,4
1375,2024-08-22,2940,Kolkata,NE,Website,Home,Product62,1,4690,4690,No,6,5
1376,2024-12-12,2075,Hyderabad,NE,Website,Books,Product6,3,3762,11286,No,5,4
1377,2024-01-15,1478,Hyderabad,West,Website,Fashion,Product22,2,2083,4166,No,7,4
1378,2024-10-26,2902,Kolkata,East,Other,Sports,Product46,2,3145,6290,No,7,1
1379,2024-07-20,1506,Kolkata,South,Social,Electronics,Product27,4,691,2764,No,3,1
1380,2024-03-25,1307,Kolkata,South,Mobile App,Electronics,Product28,2,1036,2072,No,3,1
1381,2024-02-10,1274,Kolkata,South,Mobile App,Fashion,Product68,4,1104,4416,No,7,3
1382,2024-10-04,1106,Pune,West,Mobile App,Home,Product62,2,3655,7310,No,5,1
1383,2024-08-02,2017,Pune,South,Website,Books,Product41,2,679,1358,No,6,2
1384,2024-11-12,2013,Kolkata,North,Mobile App,Sports,Product54,1,301,301,No,6,4
1385,2024-02-05,2777,Pune,East,Website,Books,Product57,5,3533,17665,No,6,4
1386,2024-12-12,1273,Kolkata,NE,Website,Beauty,Product13,5,1536,7680,No,1,5
1387,2024-10-10,2721,Bengaluru,West,Social,Electronics,Product6,4,1057,4228,No,6,5
1388,2024-07-20,2588,Bengaluru,NE,Website,Electronics,Product72,1,3618,3618,No,4,5
1389,2024-01-18,1990,Kolkata,South,Social,Home,Product86,3,4382,13146,No,7,5
1390,2024-01-02,1983,Mumbai,South,Mobile App,Books,Product41,5,1137,5685,No,1,2
1391,2024-03-13,2558,Bengaluru,West,Social,Books,Product76,4,3081,12324,No,3,2
1392,2024-12-18,2052,Hyderabad,West,Website,Books,Product91,4,2354,9416,No,5,3
1393,2024-05-20,2535,Mumbai,West,Social,Electronics,Product70,5,4545,22725,No,6,2
1394,2024-08-10,1189,Bengaluru,East,Social,Home,Product16,3,3961,11883,No,3,3
1395,2024-04-05,1792,Kolkata,South,Social,Beauty,Product98,4,3522,14088,No,4,4
1396,2024-03-02,1218,Delhi,South,Website,Beauty,Product45,4,4051,16204,Yes,7,1
1397,2024-10-06,2126,Pune,NE,Other,Fashion,Product11,4,440,1760,No,6,1
1398,2024-02-19,2216,Delhi,NE,Social,Books,Product9,5,1544,7720,No,3,1
1399,2024-05-01,1147,Pune,South,Social,Books,Product97,1,2070,2070,No,6,2
1400,2024-06-02,1427,Delhi,North,Social,Sports,Product51,5,1144,5720,Yes,4,4
1401,2024-10-22,2305,Bengaluru,West,Social,Beauty,Product29,5,647,3235,No,1,4
1402,2024-11-02,1088,Bengaluru,South,Mobile App,Fashion,Product43,1,3544,3544,Yes,4,1
1403,2024-12-09,2517,Kolkata,North,Other,Electronics,Product11,1,1909,1909,No,6,4
1404,2024-11-17,2392,Kolkata,West,Other,Books,Product20,3,1585,4755,No,1,4
1405,2024-06-02,1036,Hyderabad,South,Mobile App,Sports,Product100,1,2658,2658,No,2,3
1406,2024-07-13,1127,Bengaluru,South,Website,Beauty,Product46,2,2976,5952,No,4,3
1407,2024-06-07,1694,Hyderabad,North,Website,Books,Product59,5,3666,18330,No,7,4
1408,2024-07-11,1733,Hyderabad,NE,Other,Electronics,Product32,3,2206,6618,No,5,1
1409,2024-12-22,1717,Bengaluru,North,Social,Beauty,Product33,1,1218,1218,No,1,1
1410,2024-07-09,1353,Bengaluru,North,Other,Fashion,Product34,4,668,2672,No,1,4
1411,2024-12-25,2365,Pune,North,Social,Home,Product60,2,974,1948,No,6,5
1412,2024-11-23,2866,Hyderabad,NE,Website,Home,Product5,4,2813,11252,No,2,3
1413,2024-04-05,2741,Kolkata,East,Website,Fashion,Product82,1,3869,3869,No,7,3
1414,2024-11-22,1597,Pune,East,Website,Beauty,Product74,3,4365,13095,No,2,2
1415,2024-03-22,1825,Pune,North,Other,Beauty,Product31,3,3412,10236,No,2,1
1416,2024-02-10,1736,Kolkata,NE,Website,Electronics,Product85,5,3066,15330,No,5,5
1417,2024-11-04,2724,Hyderabad,South,Mobile App,Beauty,Product77,3,3146,9438,No,6,1
1418,2024-10-19,1863,Bengaluru,West,Mobile App,Books,Product1,5,1519,7595,No,5,1
1419,2024-05-24,2386,Hyderabad,North,Mobile App,Electronics,Product48,5,682,3410,No,4,2
1420,2024-09-04,2025,Bengaluru,North,Website,Books,Product48,1,2478,2478,No,3,4
1421,2024-01-14,1656,Hyderabad,East,Website,Fashion,Product43,2,640,1280,Yes,3,5
1422,2024-10-02,1677,Mumbai,South,Mobile App,Fashion,Product14,3,839,2517,No,2,4
1423,2024-11-21,1710,Hyderabad,North,Mobile App,Home,Product78,3,390,1170,Yes,2,2
1424,2024-11-08,2731,Mumbai,North,Other,Fashion,Product8,5,4707,23535,No,5,3
1425,2024-12-22,2127,Hyderabad,North,Website,Beauty,Product62,3,2935,8805,Yes,4,3
1426,2024-06-11,2992,Pune,North,Website,Sports,Product21,4,2263,9052,Yes,5,2
1427,2024-04-23,2573,Hyderabad,West,Mobile App,Beauty,Product61,5,4117,20585,No,7,4
1428,2024-01-08,2199,Mumbai,South,Other,Electronics,Product97,2,3033,6066,No,5,1
1429,2024-10-09,2119,Mumbai,East,Website,Sports,Product40,5,2965,14825,No,3,5
1430,2024-08-02,1094,Kolkata,West,Social,Sports,Product49,4,489,1956,No,2,1
1431,2024-12-21,2372,Bengaluru,South,Social,Fashion,Product7,3,2738,8214,Yes,3,2
1432,2024-06-04,1776,Delhi,West,Mobile App,Fashion,Product79,3,4016,12048,No,2,4
1433,2024-01-22,1199,Mumbai,West,Social,Fashion,Product53,5,4479,22395,No,3,4
1434,2024-08-07,2186,Pune,North,Social,Books,Product91,4,4181,16724,No,7,3
1435,2024-05-27,2923,Mumbai,East,Mobile App,Fashion,Product57,1,1376,1376,Yes,4,3
1436,2024-11-15,1194,Pune,East,Social,Sports,Product82,4,1966,7864,No,6,4
1437,2024-09-22,2950,Bengaluru,West,Social,Electronics,Product90,4,1970,7880,No,3,2
1438,2024-12-11,2738,Kolkata,NE,Social,Beauty,Product27,5,2496,12480,No,6,1
1439,2024-10-04,2426,Delhi,West,Mobile App,Home,Product84,4,1099,4396,No,5,5
1440,2024-09-12,2138,Hyderabad,West,Website,Electronics,Product48,4,1889,7556,No,7,4
1441,2024-07-18,2817,Delhi,South,Social,Electronics,Product7,5,245,1225,No,7,5
1442,2024-07-12,1066,Mumbai,NE,Other,Electronics,Product73,2,721,1442,No,5,4
1443,2024-12-07,2156,Kolkata,South,Mobile App,Electronics,Product68,2,4070,8140,No,3,4
1444,2024-10-07,2735,Mumbai,East,Website,Books,Product34,5,1888,9440,No,3,2
1445,2024-10-26,1047,Kolkata,NE,Mobile App,Books,Product28,1,4971,4971,No,6,3
1446,2024-09-13,1748,Kolkata,North,Other,Beauty,Product3,3,2275,6825,Yes,4,1
1447,2024-11-20,2892,Pune,NE,Other,Electronics,Product28,3,3646,10938,No,7,4
1448,2024-10-06,2223,Delhi,West,Social,Sports,Product16,1,2389,2389,No,5,4
1449,2024-09-03,1644,Bengaluru,NE,Social,Books,Product91,4,1753,7012,No,1,3
1450,2024-03-21,2086,Bengaluru,West,Mobile App,Books,Product8,2,2099,4198,No,5,5
1451,2024-09-06,1839,Kolkata,NE,Website,Home,Product21,2,3007,6014,No,1,2
1452,2024-10-11,2119,Bengaluru,South,Website,Electronics,Product43,2,966,1932,No,6,1
1453,2024-09-09,1945,Delhi,North,Website,Home,Product42,5,4673,23365,No,5,3
1454,2024-03-20,2872,Mumbai,NE,Mobile App,Home,Product12,3,4320,12960,No,5,1
1455,2024-08-09,1661,Delhi,NE,Mobile App,Home,Product89,5,1451,7255,No,2,1
1456,2024-04-23,1688,Hyderabad,South,Other,Electronics,Product37,1,1144,1144,No,4,3
1457,2024-03-22,1408,Hyderabad,NE,Social,Beauty,Product84,4,4146,16584,No,3,5
1458,2024-02-16,2655,Hyderabad,North,Website,Sports,Product41,3,2581,7743,No,1,2
1459,2024-02-28,1621,Bengaluru,East,Website,Books,Product51,3,2425,7275,Yes,7,4
1460,2024-09-24,1740,Mumbai,North,Other,Fashion,Product8,4,780,3120,No,6,5
1461,2024-04-04,1806,Mumbai,East,Other,Sports,Product18,3,418,1254,No,5,5
1462,2024-11-24,1243,Hyderabad,North,Social,Fashion,Product44,1,3254,3254,No,4,1
1463,2024-08-24,2255,Delhi,West,Website,Fashion,Product25,4,1169,4676,No,7,5
1464,2024-10-12,2912,Kolkata,East,Social,Fashion,Product79,5,1253,6265,Yes,7,1
1465,2024-07-25,2792,Mumbai,West,Social,Electronics,Product78,2,1835,3670,No,5,3
1466,2024-01-03,1271,Bengaluru,North,Website,Home,Product51,5,2213,11065,No,2,1
1467,2024-04-12,2520,Delhi,South,Other,Beauty,Product43,4,3925,15700,Yes,1,2
1468,2024-12-05,2930,Delhi,East,Social,Home,Product9,3,560,1680,No,2,1
1469,2024-05-24,1636,Hyderabad,West,Mobile App,Home,Product19,4,1828,7312,No,5,1
1470,2024-10-25,1577,Bengaluru,East,Website,Books,Product20,4,379,1516,No,4,1
1471,2024-06-14,2356,Delhi,South,Social,Books,Product47,1,750,750,Yes,4,2
1472,2024-03-13,1413,Hyderabad,NE,Mobile App,Fashion,Product99,5,3863,19315,No,3,3
1473,2024-12-26,1388,Pune,South,Website,Electronics,Product41,1,4921,4921,No,6,5
1474,2024-09-20,1326,Hyderabad,North,Website,Sports,Product2,3,2024,6072,No,6,2
1475,2024-06-23,2621,Mumbai,West,Other,Home,Product88,3,1137,3411,No,2,4
1476,2024-03-15,2761,Bengaluru,North,Website,Home,Product17,2,3715,7430,No,5,5
1477,2024-08-24,1725,Hyderabad,NE,Website,Electronics,Product32,2,2460,4920,No,4,5
1478,2024-06-02,1100,Pune,South,Other,Fashion,Product48,4,1017,4068,No,5,1
1479,2024-03-28,1537,Hyderabad,North,Mobile App,Fashion,Product86,2,2218,4436,Yes,7,5
1480,2024-11-13,1244,Delhi,NE,Social,Books,Product30,2,676,1352,No,6,3
1481,2024-07-20,2045,Kolkata,South,Other,Electronics,Product18,2,2553,5106,No,2,1
1482,2024-08-16,2283,Kolkata,South,Website,Beauty,Product62,2,3013,6026,Yes,4,1
1483,2024-03-24,2876,Bengaluru,East,Other,Fashion,Product30,4,4552,18208,No,7,4
1484,2024-09-12,1131,Delhi,South,Other,Beauty,Product56,2,2591,5182,No,2,1
1485,2024-08-15,2158,Hyderabad,NE,Mobile App,Sports,Product74,1,2487,2487,No,5,2
1486,2024-05-14,1177,Pune,NE,Other,Sports,Product60,4,4051,16204,Yes,7,4
1487,2024-09-26,2830,Bengaluru,North,Mobile App,Fashion,Product15,5,775,3875,Yes,7,1
1488,2024-11-01,2480,Hyderabad,East,Website,Beauty,Product43,1,4291,4291,No,6,3
1489,2024-12-21,2197,Kolkata,NE,Social,Beauty,Product20,2,4265,8530,Yes,5,5
1490,2024-10-03,1032,Mumbai,North,Website,Books,Product40,1,1477,1477,No,2,4
1491,2024-10-22,1703,Bengaluru,NE,Website,Home,Product28,4,916,3664,No,1,3
1492,2024-06-11,2859,Kolkata,West,Mobile App,Books,Product32,2,574,1148,No,1,3
1493,2024-09-10,1976,Pune,NE,Mobile App,Home,Product43,4,4551,18204,No,2,2
1494,2024-11-17,1165,Bengaluru,West,Other,Electronics,Product45,5,1711,8555,No,1,2
1495,2024-10-22,2498,Mumbai,West,Other,Home,Product6,4,1469,5876,Yes,6,4
1496,2024-03-04,2861,Kolkata,South,Mobile App,Fashion,Product39,3,2129,6387,No,6,5
1497,2024-07-02,2054,Delhi,East,Social,Electronics,Product31,4,3795,15180,No,7,4
1498,2024-02-26,2479,Hyderabad,South,Mobile App,Books,Product94,3,1101,3303,No,4,4
1499,2024-01-17,2976,Hyderabad,West,Social,Books,Product48,1,3412,3412,No,4,1
